121;41.16023;-8.608665
122;41.15749;-8.608109
123;41.15721;-8.61133
124;41.15899;-8.608397
125;41.15867;-8.607525
126;41.1462;-8.6141
127;41.14659;-8.614741
128;41.14764;-8.613749
129;41.14531;-8.613358
130;41.14578;-8.613555
131;41.14524;-8.613586
132;41.14431;-8.609055
133;41.14389;-8.610087
134;41.14354;-8.610365
135;41.14353;-8.610415
136;41.14289;-8.605482
137;41.14251;-8.605865
138;41.14233;-8.606449
139;41.14233;-8.606713
140;41.14244;-8.607239
141;41.1432;-8.608809
142;41.14488;-8.608132
143;41.1433;-8.608019
144;41.143;-8.608212
145;41.14739;-8.608653
146;41.14754;-8.609353
147;41.1568;-8.609246
148;41.15721;-8.609141
149;41.14184;-8.61449
150;41.14772;-8.620051
151;41.14788;-8.619653
152;41.14719;-8.615245
153;41.14807;-8.618356
154;41.14827;-8.615893
155;41.15335;-8.609288
156;41.14825;-8.609438
157;41.14778;-8.608421
158;41.14811;-8.609301
159;41.14929;-8.611199
160;41.14537;-8.61459
161;41.14565;-8.613503
162;41.14486;-8.613845
163;41.14392;-8.615019
164;41.14361;-8.615189
165;41.14332;-8.615434
166;41.14324;-8.615486
167;41.14311;-8.615649
168;41.14297;-8.615945
169;41.14293;-8.616122
170;41.14292;-8.616286
171;41.14293;-8.616579
172;41.14297;-8.616913
173;41.14308;-8.61717
174;41.14311;-8.617342
175;41.14059;-8.61371
176;41.14052;-8.614085
177;41.14023;-8.615095
178;41.14022;-8.615182
179;41.14022;-8.615273
180;41.14028;-8.615623
181;41.14037;-8.615805
182;41.14042;-8.616067
183;41.14251;-8.615276
184;41.14242;-8.61565
185;41.14236;-8.615832
186;41.14215;-8.616264
187;41.14092;-8.617435
188;41.14167;-8.616755
189;41.14072;-8.615488
190;41.14073;-8.616302
191;41.1408;-8.616524
192;41.14129;-8.617109
193;41.14484;-8.616876
194;41.14239;-8.610151
195;41.15137;-8.615371
196;41.14917;-8.617542
197;41.14794;-8.618079
198;41.15012;-8.614793
199;41.15111;-8.615221
200;41.14801;-8.615174
201;41.14852;-8.614972
202;41.16033;-8.60989
203;41.15882;-8.610679
204;41.13837;-8.608925
205;41.15594;-8.61726
206;41.15228;-8.609224
207;41.15325;-8.609511
208;41.1515;-8.609057
209;41.15045;-8.608003
210;41.15616;-8.614273
211;41.15664;-8.615217
212;41.15707;-8.616808
213;41.15728;-8.617545
214;41.15732;-8.617712
215;41.15787;-8.619534
216;41.15346;-8.606766
217;41.15226;-8.61004
218;41.154;-8.609887
219;41.15418;-8.609731
220;41.15459;-8.609344
221;41.15476;-8.609274
222;41.15168;-8.609661
223;41.15389;-8.610044
224;41.15315;-8.610026
225;41.15375;-8.609934
226;41.15387;-8.609912
227;41.15355;-8.608704
228;41.1536;-8.608993
229;41.15362;-8.609951
230;41.15362;-8.610057
231;41.15364;-8.611063
232;41.15351;-8.611027
233;41.1535;-8.610057
234;41.1535;-8.609982
235;41.15433;-8.610043
236;41.14911;-8.617705
237;41.15901;-8.609057
238;41.15876;-8.609324
239;41.15848;-8.609311
240;41.15809;-8.609406
241;41.15789;-8.60944
242;41.15775;-8.609495
243;41.15762;-8.609593
244;41.15756;-8.609732
245;41.15748;-8.609967
246;41.15758;-8.613656
247;41.15769;-8.614063
248;41.15796;-8.61408
249;41.15764;-8.613982
250;41.1574;-8.617462
251;41.1577;-8.617078
252;41.15796;-8.616943
253;41.15825;-8.616899
254;41.15852;-8.616846
255;41.159;-8.617053
256;41.15754;-8.614246
257;41.15704;-8.614094
258;41.15701;-8.614035
259;41.15688;-8.613737
260;41.15663;-8.613067
261;41.157;-8.61798
262;41.15719;-8.617737
263;41.15715;-8.617583
264;41.15672;-8.616076
265;41.15638;-8.617891
266;41.15675;-8.618032
267;41.15691;-8.618069
268;41.15687;-8.61396
269;41.15657;-8.614183
270;41.15694;-8.615078
271;41.15723;-8.614882
272;41.15704;-8.614398
273;41.15674;-8.614611
274;41.15664;-8.61251
275;41.15678;-8.612506
276;41.1576;-8.612338
277;41.15676;-8.612035
278;41.15696;-8.612659
279;41.15574;-8.611899
280;41.15572;-8.611599
281;41.15586;-8.610868
282;41.14977;-8.611247
283;41.14976;-8.611112
284;41.14977;-8.610429
285;41.14965;-8.610216
286;41.14874;-8.609862
287;41.14728;-8.60811
288;41.14811;-8.607594
289;41.14827;-8.608134
290;41.14697;-8.613573
291;41.1454;-8.615728
292;41.1449;-8.615485
293;41.14318;-8.61552
294;41.14461;-8.615561
295;41.14488;-8.615161
296;41.1449;-8.61488
297;41.14502;-8.614321
298;41.14339;-8.615926
299;41.14338;-8.616523
300;41.14431;-8.614497
301;41.14488;-8.61499
302;41.14429;-8.615646
303;41.14383;-8.617242
304;41.14359;-8.615884
305;41.14248;-8.616929
306;41.14255;-8.617055
307;41.14357;-8.617434
308;41.14275;-8.615684
309;41.14266;-8.616134
310;41.14189;-8.616536
311;41.14336;-8.618369
312;41.14268;-8.61945
313;41.14244;-8.618762
314;41.14238;-8.618634
315;41.14331;-8.618238
316;41.14433;-8.617529
317;41.14032;-8.613696
318;41.14059;-8.611434
319;41.14064;-8.611057
320;41.14072;-8.610586
321;41.14079;-8.610147
322;41.14447;-8.61426
323;41.14437;-8.614068
324;41.14427;-8.613865
325;41.1442;-8.613737
326;41.144;-8.613537
327;41.14409;-8.610515
328;41.14544;-8.614285
329;41.14505;-8.614225
330;41.14325;-8.61145
331;41.14302;-8.610757
332;41.14272;-8.610543
333;41.14178;-8.61128
334;41.14448;-8.611179
335;41.14445;-8.611439
336;41.1444;-8.611671
337;41.14432;-8.61182
338;41.14425;-8.611885
339;41.14346;-8.611956
340;41.14416;-8.611878
341;41.14269;-8.613684
342;41.14052;-8.611937
343;41.14156;-8.613044
344;41.14138;-8.611681
345;41.14244;-8.612138
346;41.15401;-8.607747
347;41.15401;-8.607446
348;41.15423;-8.607144
349;41.15444;-8.60673
350;41.15453;-8.606606
351;41.15531;-8.606627
352;41.15535;-8.606966
353;41.1557;-8.609969
354;41.15581;-8.609809
355;41.15583;-8.609728
356;41.15581;-8.609249
357;41.15571;-8.608839
358;41.15557;-8.608614
359;41.15554;-8.608423
360;41.15567;-8.607678
361;41.15579;-8.608183
362;41.15632;-8.608018
363;41.15636;-8.608186
364;41.15591;-8.608317
365;41.156;-8.608685
366;41.15602;-8.608825
367;41.15625;-8.60873
368;41.14377;-8.622044
369;41.14998;-8.613142
370;41.15048;-8.611148
371;41.15003;-8.612991
372;41.15005;-8.611097
373;41.14988;-8.611205
374;41.15096;-8.610826
375;41.1503;-8.610343
376;41.15269;-8.615797
377;41.15259;-8.616917
378;41.15033;-8.610877
379;41.15027;-8.612099
380;41.14281;-8.619873
381;41.15579;-8.609095
382;41.15358;-8.608044
383;41.15415;-8.609875
384;41.15375;-8.613086
385;41.15364;-8.611843
386;41.15419;-8.609987
387;41.15358;-8.611148
388;41.15353;-8.604851
389;41.15363;-8.61341
390;41.15363;-8.611461
391;41.15345;-8.604855
392;41.152;-8.609983
393;41.15382;-8.613317
394;41.15348;-8.607995
395;41.15347;-8.604756
396;41.15376;-8.612127
397;41.15364;-8.61215
398;41.1536;-8.608175
399;41.15384;-8.612025
400;41.15374;-8.612217
401;41.15352;-8.608232
402;41.15367;-8.61193
403;41.15354;-8.611261
404;41.15365;-8.613043
405;41.15353;-8.608456
406;41.15349;-8.60863
407;41.15369;-8.6132
408;41.15375;-8.612609
409;41.15372;-8.611979
410;41.14193;-8.610048
411;41.14174;-8.611433
412;41.14339;-8.61037
413;41.15681;-8.618498
414;41.14192;-8.611904
415;41.14359;-8.610908
416;41.1433;-8.61126
417;41.1502;-8.609395
418;41.15567;-8.610008
419;41.14718;-8.61742
420;41.14673;-8.617576
421;41.14096;-8.608916
422;41.1422;-8.607342
423;41.14287;-8.608265
424;41.14239;-8.608443
425;41.14725;-8.609509
426;41.14063;-8.613535
427;41.1406;-8.611377
428;41.14089;-8.610014
429;41.14997;-8.606359
430;41.14915;-8.609357
431;41.14912;-8.609657
432;41.14914;-8.609488
433;41.14853;-8.607087
434;41.14095;-8.616657
435;41.14251;-8.616706
436;41.14302;-8.615801
437;41.14277;-8.615468
438;41.14097;-8.617385
439;41.14826;-8.614397
440;41.14827;-8.612989
441;41.14835;-8.614117
442;41.14803;-8.612287
443;41.14795;-8.613166
444;41.14828;-8.613128
445;41.14771;-8.620144
446;41.14821;-8.61308
447;41.1482;-8.612966
448;41.14754;-8.616085
449;41.14477;-8.610686
450;41.1446;-8.609486
451;41.14503;-8.608747
452;41.14519;-8.610668
453;41.14569;-8.608249
454;41.14588;-8.608856
455;41.1459;-8.610046
456;41.14596;-8.60913
457;41.15773;-8.619159
458;41.1488;-8.615663
459;41.14881;-8.61613
460;41.15665;-8.612796
461;41.15713;-8.612598
462;41.15718;-8.612742
463;41.15552;-8.610462
464;41.15582;-8.610693
465;41.14894;-8.610887
466;41.14321;-8.609133
467;41.14284;-8.609348
468;41.14176;-8.603989
469;41.14417;-8.607449
470;41.14491;-8.607056
471;41.14806;-8.618318
472;41.14718;-8.617887
473;41.14606;-8.607059
474;41.14235;-8.606931
475;41.14336;-8.607807
476;41.14424;-8.616745
477;41.14942;-8.611213
478;41.15042;-8.610337
479;41.15076;-8.609918
480;41.15082;-8.610886
481;41.15188;-8.609861
482;41.14318;-8.608716
483;41.14594;-8.613627
484;41.14602;-8.613555
485;41.14626;-8.610284
486;41.14716;-8.615187
487;41.14719;-8.61506
488;41.14721;-8.616119
489;41.14723;-8.615335
490;41.14725;-8.614955
491;41.14768;-8.614617
492;41.14783;-8.620055
493;41.14787;-8.614506
494;41.14825;-8.616003
495;41.14846;-8.609574
496;41.14865;-8.609752
497;41.14874;-8.615372
498;41.14865;-8.615598
499;41.1487;-8.615591
500;41.14912;-8.609126
501;41.14925;-8.610468
502;41.14934;-8.611151
503;41.14961;-8.610379
504;41.14962;-8.610343
505;41.1497;-8.611094
506;41.14971;-8.610348
507;41.14971;-8.611139
508;41.14983;-8.611008
509;41.14986;-8.611495
510;41.14994;-8.611424
511;41.15049;-8.610851
512;41.15298;-8.618282
513;41.14458;-8.608542
514;41.14863;-8.619265
515;41.14857;-8.619416
516;41.14863;-8.619193
517;41.13834;-8.608954
518;41.14083;-8.609718
519;41.14192;-8.610089
520;41.14197;-8.610101
521;41.14198;-8.61006
522;41.14238;-8.610185
523;41.14222;-8.619823
524;41.14454;-8.617477
525;41.14457;-8.617612
526;41.1446;-8.617819
527;41.14458;-8.617381
528;41.14465;-8.617995
529;41.14482;-8.617176
530;41.14481;-8.616978
531;41.1473;-8.608094
532;41.15083;-8.609961
533;41.15182;-8.616377
534;41.15187;-8.615677
535;41.15197;-8.616399
536;41.15202;-8.615699
537;41.15203;-8.616764
538;41.15204;-8.616815
539;41.15206;-8.61641
540;41.15207;-8.616844
541;41.1521;-8.61571
542;41.15211;-8.615781
543;41.15213;-8.615742
544;41.15216;-8.615726
545;41.15246;-8.6169
546;41.15255;-8.61578
547;41.15526;-8.613288
548;41.15508;-8.613137
549;41.15503;-8.612006
550;41.15511;-8.612946
551;41.15519;-8.61321
552;41.15532;-8.613537
553;41.15538;-8.613413
554;41.15551;-8.613285
555;41.15519;-8.609235
556;41.15602;-8.617698
557;41.15628;-8.617871
558;41.15625;-8.613791
559;41.15631;-8.613948
560;41.15638;-8.6141
561;41.15644;-8.61365
562;41.1565;-8.613816
563;41.15656;-8.613968
564;41.15709;-8.60924
565;41.15748;-8.614721
566;41.14395;-8.622534
567;41.14414;-8.623159
568;41.15561;-8.610118
569;41.15557;-8.610204
570;41.15553;-8.610312
571;41.15551;-8.610399
572;41.14308;-8.607233
573;41.14318;-8.607534
574;41.14295;-8.606901
575;41.14305;-8.607186
576;41.15885;-8.609189
577;41.15525;-8.60623
578;41.15862;-8.609364
579;41.15354;-8.605438
580;41.15825;-8.609324
581;41.14418;-8.609395
582;41.14798;-8.61489
583;41.14813;-8.615677
584;41.14649;-8.611311
585;41.14115;-8.614278
586;41.1531;-8.609527
587;41.15319;-8.609558
588;41.15324;-8.609586
589;41.15339;-8.609751
590;41.15335;-8.609691
591;41.15441;-8.609346
592;41.15455;-8.608407
593;41.15435;-8.608467
594;41.15441;-8.608858
595;41.15462;-8.608852
596;41.15446;-8.609464
597;41.1472;-8.616463
598;41.14693;-8.617507
599;41.14829;-8.616077
600;41.14729;-8.616945
601;41.14729;-8.616981
602;41.14728;-8.615322
603;41.14568;-8.615064
604;41.14594;-8.614253
605;41.14593;-8.614594
606;41.14573;-8.615046
607;41.14595;-8.614529
608;41.146;-8.614555
609;41.14588;-8.614614
610;41.146;-8.614157
611;41.14615;-8.614105
612;41.14595;-8.614218
613;41.14603;-8.614132
614;41.14606;-8.614118
615;41.14775;-8.610278
616;41.14806;-8.618084
617;41.14832;-8.618009
618;41.15063;-8.60839
619;41.15106;-8.608842
620;41.14339;-8.607957
621;41.14694;-8.606501
622;41.14704;-8.606872
623;41.15633;-8.607717
624;41.14606;-8.610917
625;41.14825;-8.609408
626;41.1501;-8.607181
627;41.14674;-8.609497
628;41.14817;-8.608196
629;41.14671;-8.609581
630;41.14819;-8.608611
631;41.14863;-8.609796
632;41.14679;-8.609075
633;41.14824;-8.608409
634;41.14608;-8.610606
635;41.14885;-8.608207
636;41.14874;-8.609427
637;41.14425;-8.60919
638;41.14697;-8.608144
639;41.14688;-8.608201
640;41.14431;-8.607886
641;41.14431;-8.608227
642;41.14693;-8.608131
643;41.14426;-8.609035
644;41.1449;-8.609514
645;41.144;-8.609907
646;41.14337;-8.6087
647;41.14276;-8.609112
648;41.1429;-8.609509
649;41.1421;-8.609725
650;41.14285;-8.609671
651;41.14345;-8.608629
652;41.14429;-8.607773
653;41.14185;-8.608016
654;41.14034;-8.613467
655;41.14192;-8.607815
656;41.14174;-8.608399
657;41.14207;-8.607507
658;41.14062;-8.613407
659;41.14025;-8.61342
660;41.14042;-8.611881
661;41.14037;-8.612338
662;41.14167;-8.611805
663;41.14276;-8.6136
664;41.14306;-8.613194
665;41.1435;-8.611149
666;41.14475;-8.611013
667;41.14203;-8.610907
668;41.14114;-8.610435
669;41.1434;-8.611162
670;41.14309;-8.613141
671;41.14188;-8.611081
672;41.14244;-8.610607
673;41.14121;-8.610612
674;41.14334;-8.610878
675;41.1432;-8.612597
676;41.14282;-8.613501
677;41.14482;-8.610978
678;41.14271;-8.613959
679;41.14394;-8.611369
680;41.14182;-8.611186
681;41.14331;-8.611177
682;41.14335;-8.612165
683;41.14377;-8.611349
684;41.143;-8.613277
685;41.14222;-8.610707
686;41.14265;-8.610531
687;41.14364;-8.611306
688;41.14288;-8.613438
689;41.14318;-8.612818
690;41.14316;-8.612975
691;41.1431;-8.613103
692;41.14104;-8.610283
693;41.14212;-8.610789
694;41.14326;-8.612348
695;41.14324;-8.612422
696;41.14167;-8.611779
697;41.14354;-8.611245
698;41.14299;-8.611997
699;41.14315;-8.611717
700;41.1429;-8.61214
701;41.14333;-8.611107
702;41.14306;-8.611815
703;41.14333;-8.610951
704;41.14303;-8.610808
705;41.14307;-8.611116
706;41.14274;-8.611876
707;41.14132;-8.611324
708;41.14247;-8.613203
709;41.14277;-8.613461
710;41.14251;-8.613241
711;41.14136;-8.611552
712;41.14267;-8.613387
713;41.14255;-8.613278
714;41.14263;-8.613336
715;41.14444;-8.611538
716;41.14235;-8.61305
717;41.14428;-8.611216
718;41.144;-8.611389
719;41.14375;-8.610482
720;41.14316;-8.610301
721;41.14092;-8.609729
722;41.14043;-8.612638
723;41.14157;-8.612869
724;41.14035;-8.613364
725;41.14028;-8.614126
726;41.14025;-8.615004
727;41.14027;-8.614892
728;41.14032;-8.614767
729;41.14024;-8.615494
730;41.14121;-8.614513
731;41.14165;-8.614697
732;41.14082;-8.615197
733;41.14108;-8.61459
734;41.14111;-8.614564
735;41.14102;-8.614639
736;41.14116;-8.616907
737;41.14082;-8.615991
738;41.14076;-8.616023
739;41.14129;-8.615393
740;41.14075;-8.615965
741;41.14096;-8.616108
742;41.14089;-8.616222
743;41.14086;-8.615989
744;41.14111;-8.615393
745;41.14326;-8.610242
746;41.14328;-8.610312
747;41.14326;-8.610276
748;41.14498;-8.611144
749;41.1459;-8.609987
750;41.14598;-8.609319
751;41.1461;-8.610248
752;41.1461;-8.610209
753;41.14611;-8.610288
754;41.14606;-8.610625
755;41.14592;-8.610765
756;41.14598;-8.61085
757;41.14609;-8.607063
758;41.14553;-8.60741
759;41.14595;-8.607054
760;41.14591;-8.607066
761;41.14599;-8.607049
762;41.14539;-8.607386
763;41.14602;-8.607051
764;41.14615;-8.607109
765;41.14471;-8.607095
766;41.14588;-8.607092
767;41.14544;-8.607414
768;41.14564;-8.607332
769;41.14476;-8.607024
770;41.14569;-8.607266
771;41.14558;-8.607384
772;41.14549;-8.607421
773;41.14508;-8.611856
774;41.14597;-8.612441
775;41.1456;-8.612236
776;41.14568;-8.612243
777;41.14574;-8.612245
778;41.14536;-8.612034
779;41.146;-8.612137
780;41.1418;-8.615276
781;41.14337;-8.614626
782;41.14276;-8.614246
783;41.14284;-8.614625
784;41.14277;-8.614214
785;41.14272;-8.614183
786;41.14278;-8.614176
787;41.14275;-8.614223
788;41.14268;-8.614174
789;41.14283;-8.614071
790;41.1428;-8.614138
791;41.14033;-8.61469
792;41.14025;-8.614424
793;41.14036;-8.614628
794;41.14025;-8.614397
795;41.14034;-8.614657
796;41.14061;-8.613255
797;41.14061;-8.613109
798;41.14042;-8.613073
799;41.14039;-8.613111
800;41.1404;-8.613099
801;41.14041;-8.613091
802;41.14039;-8.613123
803;41.14039;-8.612997
804;41.14041;-8.61306
805;41.14041;-8.613052
806;41.1404;-8.613041
807;41.1404;-8.613026
808;41.14037;-8.613141
809;41.14042;-8.613084
810;41.14042;-8.613068
811;41.14043;-8.613082
812;41.14331;-8.615952
813;41.14326;-8.615808
814;41.14117;-8.617213
815;41.142;-8.616972
816;41.14202;-8.616959
817;41.14244;-8.617222
818;41.14159;-8.61725
819;41.14172;-8.617147
820;41.14245;-8.617519
821;41.14246;-8.617074
822;41.1422;-8.617773
823;41.14239;-8.617629
824;41.14243;-8.617572
825;41.14222;-8.617566
826;41.14223;-8.617732
827;41.1422;-8.617551
828;41.14241;-8.617606
829;41.14243;-8.617579
830;41.14245;-8.617556
831;41.14222;-8.617574
832;41.14214;-8.618017
833;41.14214;-8.617974
834;41.14227;-8.617645
835;41.14224;-8.617686
836;41.14222;-8.617758
837;41.14221;-8.617586
838;41.14222;-8.617754
839;41.14225;-8.617675
840;41.14215;-8.617949
841;41.14223;-8.617579
842;41.1422;-8.617787
843;41.14215;-8.618104
844;41.14221;-8.617762
845;41.14224;-8.617699
846;41.14223;-8.617747
847;41.14222;-8.61761
848;41.14229;-8.617645
849;41.14214;-8.617997
850;41.14232;-8.617643
851;41.14236;-8.61764
852;41.14224;-8.617628
853;41.14219;-8.617537
854;41.14223;-8.617716
855;41.14226;-8.61766
856;41.14218;-8.617507
857;41.14217;-8.617483
858;41.14243;-8.617573
859;41.14225;-8.617639
860;41.14329;-8.618496
861;41.14273;-8.618524
862;41.14264;-8.618435
863;41.1429;-8.618742
864;41.14245;-8.618245
865;41.14257;-8.618381
866;41.14295;-8.618743
867;41.14276;-8.618569
868;41.14236;-8.618142
869;41.14292;-8.618752
870;41.1427;-8.617352
871;41.14342;-8.618211
872;41.14268;-8.617333
873;41.14272;-8.617361
874;41.14319;-8.617704
875;41.14318;-8.617718
876;41.14313;-8.617461
877;41.14301;-8.617437
878;41.14324;-8.617432
879;41.14352;-8.617392
880;41.14312;-8.617461
881;41.14299;-8.617447
882;41.14345;-8.617438
883;41.14309;-8.617597
884;41.14317;-8.617759
885;41.1434;-8.617391
886;41.14299;-8.617483
887;41.14299;-8.617464
888;41.14344;-8.617418
889;41.14349;-8.617498
890;41.14342;-8.617393
891;41.14341;-8.617389
892;41.14317;-8.617778
893;41.14312;-8.617655
894;41.14314;-8.617665
895;41.14307;-8.617574
896;41.14311;-8.617458
897;41.14317;-8.617745
898;41.14301;-8.617501
899;41.14316;-8.617664
900;41.14317;-8.617731
901;41.14315;-8.617668
902;41.14302;-8.617434
903;41.14311;-8.61764
904;41.14344;-8.617469
905;41.14344;-8.617403
906;41.14392;-8.617811
907;41.14345;-8.617453
908;41.14343;-8.617481
909;41.14339;-8.61822
910;41.1434;-8.61822
911;41.14337;-8.618217
912;41.14334;-8.618204
913;41.14333;-8.618196
914;41.14329;-8.618168
915;41.14335;-8.61821
916;41.14441;-8.616511
917;41.14448;-8.616479
918;41.14444;-8.616489
919;41.14442;-8.616501
920;41.1445;-8.616474
921;41.14452;-8.616474
922;41.14478;-8.616757
923;41.14487;-8.616754
924;41.14453;-8.616479
925;41.14484;-8.616763
926;41.14482;-8.616768
927;41.14479;-8.616768
928;41.14491;-8.616733
929;41.14524;-8.61557
930;41.14536;-8.615581
931;41.14503;-8.61545
932;41.14542;-8.615634
933;41.1452;-8.615556
934;41.14514;-8.615383
935;41.14544;-8.615584
936;41.14514;-8.615355
937;41.1454;-8.615584
938;41.14511;-8.615387
939;41.14515;-8.615455
940;41.14513;-8.615371
941;41.14517;-8.615497
942;41.14497;-8.615473
943;41.14506;-8.615431
944;41.14515;-8.615412
945;41.14518;-8.615525
946;41.1451;-8.615404
947;41.1454;-8.615605
948;41.15429;-8.612027
949;41.14491;-8.615433
950;41.14492;-8.615446
951;41.14494;-8.615461
952;41.1449;-8.615412
953;41.14602;-8.613773
954;41.14603;-8.61383
955;41.14496;-8.616641
956;41.14581;-8.613545
957;41.14555;-8.615399
958;41.14588;-8.61338
959;41.14244;-8.607804
960;41.14262;-8.607584
961;41.14244;-8.606028
962;41.14136;-8.60713
963;41.14326;-8.607854
964;41.14336;-8.607837
965;41.14335;-8.607856
966;41.14331;-8.607876
967;41.14333;-8.607869
968;41.14328;-8.607868
969;41.1433;-8.607875
970;41.14214;-8.618042
971;41.14243;-8.617593
972;41.14337;-8.60535
973;41.14368;-8.606997
974;41.14373;-8.606996
975;41.14367;-8.606977
976;41.1439;-8.607112
977;41.14346;-8.605836
978;41.14349;-8.605803
979;41.14344;-8.605845
980;41.14343;-8.605857
981;41.14385;-8.607143
982;41.14343;-8.605873
983;41.14402;-8.607491
984;41.14394;-8.607091
985;41.1437;-8.607001
986;41.14349;-8.605775
987;41.14397;-8.607523
988;41.14381;-8.607173
989;41.14407;-8.607461
990;41.14392;-8.606893
991;41.14348;-8.605821
992;41.14375;-8.607191
993;41.14375;-8.607162
994;41.14381;-8.607095
995;41.14375;-8.607125
996;41.14396;-8.606932
997;41.14389;-8.607082
998;41.1439;-8.607043
999;41.14397;-8.606956
1000;41.14394;-8.607065
1001;41.14376;-8.607121
1002;41.14385;-8.607116
1003;41.1437;-8.607234
1004;41.14396;-8.607005
1005;41.14396;-8.606976
1006;41.14394;-8.607019
1007;41.1438;-8.607139
1008;41.14398;-8.60706
1009;41.1437;-8.607203
1010;41.14373;-8.607144
1011;41.14371;-8.607168
1012;41.14385;-8.607069
1013;41.14393;-8.606893
1014;41.15159;-8.609569
1015;41.1506;-8.610244
1016;41.14959;-8.610413
1017;41.14968;-8.611089
1018;41.14611;-8.607083
1019;41.14677;-8.607944
1020;41.14673;-8.607773
1021;41.14685;-8.608046
1022;41.14689;-8.608946
1023;41.14679;-8.609035
1024;41.14681;-8.609007
1025;41.14703;-8.609588
1026;41.14667;-8.611166
1027;41.14605;-8.611462
1028;41.14622;-8.611272
1029;41.1467;-8.611506
1030;41.14677;-8.611229
1031;41.14676;-8.611455
1032;41.1468;-8.611346
1033;41.14679;-8.611406
1034;41.1468;-8.611283
1035;41.14626;-8.611587
1036;41.14674;-8.611191
1037;41.14604;-8.611684
1038;41.14703;-8.611093
1039;41.14697;-8.611155
1040;41.14695;-8.611368
1041;41.14699;-8.611405
1042;41.14707;-8.611439
1043;41.14901;-8.610543
1044;41.14693;-8.611317
1045;41.14829;-8.610806
1046;41.1491;-8.611189
1047;41.14693;-8.611258
1048;41.14694;-8.6112
1049;41.14837;-8.611218
1050;41.14719;-8.612215
1051;41.14818;-8.612148
1052;41.14814;-8.612237
1053;41.14812;-8.612268
1054;41.14816;-8.612211
1055;41.14821;-8.612169
1056;41.14819;-8.612188
1057;41.14811;-8.612358
1058;41.14825;-8.61215
1059;41.1483;-8.612989
1060;41.14591;-8.614459
1061;41.14592;-8.614513
1062;41.14592;-8.614489
1063;41.14762;-8.61382
1064;41.14763;-8.613801
1065;41.1476;-8.613845
1066;41.14758;-8.613853
1067;41.14761;-8.613832
1068;41.14756;-8.61386
1069;41.14763;-8.61378
1070;41.1477;-8.61408
1071;41.14771;-8.614046
1072;41.14769;-8.614096
